"","Station_S1","S1","Date_S1","Orbit","angle","LIA_Deg","NDMI_L8","NDVI","NDVI_L8","RVI","ST_B10","VH","VH_multilook","VH_VV","VV","VV_multilook","VV_VH","Date_GTD","landuse","sd_obs_02","obs_02","sd_obs_05","obs_05","elevation","latitude","longitude","slope"
"2241","M1","S1A_IW_GRDH_1SDV_20221031T170721_20221031T170746_045689_0576D7_DD53_117",2022-10-31 17:07:21,"117",35.6946563720703,61.4376024690709,0.179208979010582,4200,0.187883883714676,2.29384342044232,39431,-24.0142248131178,-21.1373552096731,1.34445070747082,-17.6046421360895,-15.7219265029335,0.743798187946363,2022-10-31 18:07:30,"me",0.000345002231876829,0.23129,0.000142897899989568,0.2113266875,1841,46.713248173735,10.6413979399156,24.1559391021729
"2242","M1","S1A_IW_GRDH_1SDV_20200928T171530_20200928T171555_034562_0405EA_155D_15",2020-09-28 17:15:30,"15",44.245906829834,70.0490720898108,0.0946670696139336,6992,0.379959166049957,2.32094879805186,44301,-22.9327724202975,-21.7293094935199,1.38229780923831,-15.3766291226202,-15.7197018965786,0.723433107769326,2020-09-28 19:22:30,"me",0.000477104361150222,0.344965,0.000411591047903496,0.316045825,1841,46.713248173735,10.6413979399156,24.1559391021729
"2243","M1","S1A_IW_GRDH_1SDV_20221012T171542_20221012T171607_045412_056E2B_6FBE_15",2022-10-12 17:15:42,"15",44.2376289367676,70.0414398408156,0.0199527367949486,6057,0.316292524337769,2.31900587829546,43991,-22.6141376226888,-22.0518797234803,1.37954431151965,-12.8092060287255,-15.9849013470172,0.72487704211432,2022-10-12 19:22:30,"me",0.000278545399928677,0.2246516625,0.000261590208081809,0.1551541625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2255","M1","S1A_IW_GRDH_1SDV_20220813T171540_20220813T171605_044537_0550B5_FABE_15",2022-08-13 17:15:40,"15",44.2427253723145,70.0464618721646,0.0935255438089371,6436,0.350635468959808,2.30888273270538,44487,-20.4934110200232,-20.9887279722416,1.36530019375832,-13.445555160384,-15.3729766304838,0.732439652884876,2022-08-13 19:22:30,"me",0.000439351976535572,0.100673325,0.000463247816855544,0.1215066625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2266","M1","S1B_IW_GRDH_1SDV_20211115T052620_20211115T052645_029594_038826_C93B_168",2021-11-15 05:26:20,"168",38.7190818786621,17.3069794066131,-0.0639852210879326,5295,0.249319732189178,2.84109489695026,40989,-17.2268055343188,-13.6991366912984,2.45153368422808,-5.99602921476244,-5.58798632033153,0.407907917575635,2021-11-15 06:22:30,"me",8.48528137423921e-05,0.32163,0.00049175036476853,0.3693724875,1841,46.713248173735,10.6413979399156,24.1559391021729
"2271","M1","S1A_IW_GRDH_1SDV_20211109T052700_20211109T052725_040490_04CD29_70D3_168",2021-11-09 05:27:00,"168",38.4081764221191,17.2407111724681,-0.0639852210879326,5295,0.249319732189178,2.85625607707623,40989,-18.6346428726999,-15.6670106471419,2.49728634166183,-8.14146828947694,-6.27361403687341,0.400434657138495,2021-11-09 06:22:30,"me",0.000238552183195082,0.2524699875,0.000914011861442254,0.3560625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2275","M1","S1A_IW_GRDH_1SDV_20200916T171530_20200916T171555_034387_03FFB9_C23C_15",2020-09-16 17:15:30,"15",44.2397193908691,70.0430337794129,0.0946670696139336,6992,0.379959166049957,2.30929596582607,44301,-21.4590277859284,-21.2354565294879,1.36587830817732,-14.74169703216,-15.5471072366801,0.732129644356412,2020-09-16 19:22:30,"me",1.66726411910495e-05,0.1469158375,0.000338275365430503,0.14988085,1841,46.713248173735,10.6413979399156,24.1559391021729
"2279","M1","S1B_IW_GRDH_1SDV_20200605T052609_20200605T052634_021894_0298D7_EC4E_168",2020-06-05 05:26:09,"168",38.717845916748,17.3007227684076,0.251401245594025,7160,0.483716905117035,2.52665029953514,42971,-15.9678807777319,-12.1506939592034,1.71490196708762,-9.25324835348829,-7.08535775945176,0.583123711554357,2020-06-05 07:22:30,"me",0.00145543104439888,0.248498325,7.91738130859506e-06,0.06253749875,1841,46.713248173735,10.6413979399156,24.1559391021729
"2283","M1","S1A_IW_GRDH_1SDV_20220930T171542_20220930T171607_045237_056843_637A_15",2022-09-30 17:15:42,"15",44.2487373352051,70.0529703574791,0.0199527367949486,6057,0.316292524337769,2.35714479679823,43991,-21.6743508413792,-22.501136182145,1.43478548334898,-13.8077830738266,-15.6825786455717,0.696968300561466,2022-09-30 19:22:30,"me",0.000345376767096451,0.2582966625,3.58130064163304e-06,0.1647,1841,46.713248173735,10.6413979399156,24.1559391021729
"2293","M1","S1A_IW_GRDH_1SDV_20211105T170715_20211105T170740_040439_04CB65_E690_117",2021-11-05 17:07:15,"117",35.6865348815918,61.4295197996338,-0.0639852210879326,5295,0.249319732189178,2.35072339265813,40989,-22.2521581755215,-21.4721507924955,1.42530572627642,-15.238975642513,-15.0649438900319,0.701603860536276,2021-11-05 18:07:30,"me",0.000288437380103672,0.08949832875,0.000484291948363799,0.1492191625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2300","M1","S1A_IW_GRDH_1SDV_20220917T052706_20220917T052731_045040_0561A9_F2BC_168",2022-09-17 05:27:06,"168",38.3894538879395,17.2456045210969,0.0196088310331106,6057,0.324677884578705,2.5730494870368,42536,-16.7922293313186,-15.3369844479253,1.80318060343495,-9.69776855752263,-8.50551764959613,0.554575619377817,2022-09-17 07:22:30,"me",0.000329211324878976,0.162261675,5.55284676025098e-06,0.1508941625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2304","M1","S1A_IW_GRDH_1SDV_20200927T052654_20200927T052719_034540_040528_4E0F_168",2020-09-27 05:26:54,"168",38.4079132080078,17.2422210267131,0.0946670696139336,6992,0.379959166049957,2.8363737631739,44301,-22.4998802468514,-16.7731156743074,2.43752991588637,-10.3803737512676,-6.88119377119854,0.410251375165734,2020-09-27 07:22:30,"me",0.000769347801596538,0.3728658375,0.000861760306416048,0.3502325,1841,46.713248173735,10.6413979399156,24.1559391021729
"2321","M1","S1A_IW_GRDH_1SDV_20220918T171541_20220918T171606_045062_056267_F750_15",2022-09-18 17:15:41,"15",44.2451591491699,70.0489934669698,0.0196088310331106,6057,0.324677884578705,2.27516588716629,42536,-22.1717280685466,-21.5217764475245,1.31906359587731,-16.0711812872191,-16.3159505840281,0.75811356110916,2022-09-18 19:22:30,"me",0.000277994205682165,0.1419649875,0.000326518845441686,0.137525825,1841,46.713248173735,10.6413979399156,24.1559391021729
"2323","M1","S1B_IW_GRDH_1SDV_20210929T171441_20210929T171506_028916_03736D_962D_15",2021-09-29 17:14:41,"15",44.972282409668,70.6774154540082,0.0907449871301651,6891,0.385192066431046,2.32258281227834,42974,-21.229090750983,-21.3443171198183,1.38461846538784,-13.1424210351677,-15.4153058429996,0.722220615279673,2021-09-29 19:07:30,"me",0.000454692064557353,0.215079175,0.00108554164681244,0.2939899875,1841,46.713248173735,10.6413979399156,24.1559391021729
"2329","M1","S1A_IW_GRDH_1SDV_20200526T170703_20200526T170728_032739_03CADB_B8F2_117",2020-05-26 17:07:03,"117",35.697135925293,61.4377305465046,0.251401245594025,7160,0.483716905117035,2.2991491336657,42971,-20.384301264269,-20.8847943699702,1.35176409594384,-14.9175624734983,-15.4500289160201,0.739774050073262,2020-05-26 19:07:30,"me",0.000302626974567226,0.0756466625,0.000269826530144173,0.07798749625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2332","M1","S1B_IW_GRDH_1SDV_20200921T052615_20200921T052640_023469_02C94E_5B6B_168",2020-09-21 05:26:15,"168",38.7201728820801,17.3097848465083,0.0946670696139336,6992,0.379959166049957,2.79757087365885,44301,-16.1361498842785,-14.3641514699976,2.32659939149306,-8.77396029100854,-6.17388258697153,0.429811854871269,2020-09-21 07:22:30,"me",0.000236581687368687,0.10000750375,4.95378643060423e-06,0.1146025,1841,46.713248173735,10.6413979399156,24.1559391021729
"2341","M1","S1A_IW_GRDH_1SDV_20221019T170721_20221019T170746_045514_057116_E59E_117",2022-10-19 17:07:21,"117",35.6894645690918,61.4322555057655,0.0199527367949486,4200,0.316292524337769,2.35020263618851,43991,-21.3559304064923,-21.4492681330652,1.42454018156442,-13.5315816083702,-15.0569765673509,0.701980900883966,2022-10-19 19:07:30,"me",0.000235533170245114,0.14677915,0.000315391796025199,0.120049175,1841,46.713248173735,10.6413979399156,24.1559391021729
"2345","M1","S1A_IW_GRDH_1SDV_20210918T170715_20210918T170740_039739_04B31A_5629_117",2021-09-18 17:07:15,"117",35.6915054321289,61.4342168397211,0.0907449871301651,6891,0.385192066431046,2.34327252127293,42974,-18.0554338708464,-20.5553020976586,1.41439829504932,-11.5951820615432,-14.5328951325849,0.707014426912282,2021-09-18 19:07:30,"me",0.000360188289797354,0.1541749875,0.00074741340241338,0.2347466625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2351","M1","S1A_IW_GRDH_1SDV_20221011T052706_20221011T052731_045390_056D69_29BF_168",2022-10-11 05:27:06,"168",38.3866195678711,17.2432064028879,0.0199527367949486,6057,0.316292524337769,2.78714772048409,43991,-14.4243601767214,-15.4218628554665,2.29801086872389,-6.48024947069959,-6.71096166922414,0.435158951426244,2022-10-11 07:22:30,"me",4.877118404198e-05,0.2539791625,1.18046903511113e-05,0.156510825,1841,46.713248173735,10.6413979399156,24.1559391021729
"2362","M1","S1A_IW_GRDH_1SDV_20210923T171536_20210923T171601_039812_04B582_E401_15",2021-09-23 17:15:36,"15",44.2415542602539,70.0453353442675,0.0907449871301651,6891,0.385192066431046,2.35871127915751,42974,-20.0132820919373,-22.1909032459594,1.4371092966183,-12.478207751145,-15.4413469442981,0.695841299164319,2021-09-23 19:22:30,"me",0.000321565307463795,0.1898474875,0.000390720173891383,0.2409325,1841,46.713248173735,10.6413979399156,24.1559391021729
"2374","M1","S1A_IW_GRDH_1SDV_20200531T171524_20200531T171549_032812_03CCF9_44AF_15",2020-05-31 17:15:24,"15",44.244083404541,70.0472326019335,0.251401245594025,7160,0.483716905117035,2.31221414370767,42971,-22.0096406359874,-21.536164752912,1.36996890635585,-15.4515528168313,-15.7201850735421,0.729943574164778,2020-05-31 19:22:30,"me",0.000205170637484299,0.060646665,3.68503626654011e-05,0.06727083,1841,46.713248173735,10.6413979399156,24.1559391021729
"2383","M1","S1A_IW_GRDH_1SDV_20211110T171536_20211110T171601_040512_04CDE4_FA4A_15",2021-11-10 17:15:36,"15",44.2468109130859,70.0507152575387,-0.0639852210879326,5295,0.249319732189178,2.30192348870039,40989,-23.3621632957295,-22.0261728504472,1.3556064602405,-15.6748636187157,-16.2482058742473,0.737677216308479,2021-11-10 18:22:30,"me",0.000903659592889622,0.3434541375,0.00219933164458141,0.403005,1841,46.713248173735,10.6413979399156,24.1559391021729
"2387","M1","S1A_IW_GRDH_1SDV_20200607T170703_20200607T170728_032914_03D005_58ED_117",2020-06-07 17:07:03,"117",35.6895370483398,61.4301001452412,0.251401245594025,7160,0.483716905117035,2.3404561076609,42971,-18.7634541502487,-18.7889310582591,1.41030081726978,-13.0044190241869,-13.3226406935173,0.70906858150725,2020-06-07 19:07:30,"me",0.0056885472196178,0.4113808125,0.0136349455188812,0.116625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2405","M1","S1A_IW_GRDH_1SDV_20221116T052706_20221116T052731_045915_057E6A_8F31_168",2022-11-16 05:27:06,"168",38.3894462585449,17.2453535109989,0.179208979010582,4200,0.187883883714676,2.71637789440243,39431,-17.4014163671783,-15.2188001245138,2.11618192188881,-8.57216237401206,-7.19163128987049,0.472549164916523,2022-11-16 06:22:30,"me",2.36880771696455e-06,0.2782991625,0.000163463554260352,0.254935825,1841,46.713248173735,10.6413979399156,24.1559391021729
"2407","M1","S1B_IW_GRDH_1SDV_20200524T052608_20200524T052633_021719_029398_6248_168",2020-05-24 05:26:08,"168",38.7223663330078,17.3112001280007,0.251401245594025,7160,0.483716905117035,2.71004616092644,42971,-20.3268640518298,-15.0198480810091,2.10088615486642,-9.73199419313872,-7.14929176253442,0.475989618801398,2020-05-24 07:22:30,"me",0.00032187394633115,0.09843082875,0.000243324297033371,0.08449249125,1841,46.713248173735,10.6413979399156,24.1559391021729
"2409","M1","S1A_IW_GRDH_1SDV_20221024T171542_20221024T171607_045587_057357_E910_15",2022-10-24 17:15:42,"15",44.2397880554199,70.043608434446,0.179208979010582,4200,0.187883883714676,2.33156248549559,39431,-22.3832084377693,-21.0037433192748,1.39745268565731,-15.1935506985756,-15.0300210768106,0.715587733497853,2022-10-24 19:22:30,"me",0.00294671597690911,0.39391415,0.00103934045020319,0.31707,1841,46.713248173735,10.6413979399156,24.1559391021729
"2413","M1","S1A_IW_GRDH_1SDV_20220929T052706_20220929T052731_045215_05677E_5B2E_168",2022-09-29 05:27:06,"168",38.3834915161133,17.2424637259946,0.0199527367949486,6057,0.316292524337769,2.8017308790328,43991,-19.3230348651147,-16.2272977239283,2.33814827571567,-7.17089254881043,-6.9402346688049,0.427688872594667,2022-09-29 07:22:30,"me",0.000311197993934042,0.23096,7.91579569143922e-06,0.1594108375,1841,46.713248173735,10.6413979399156,24.1559391021729
"2417","M1","S1B_IW_GRDH_1SDV_20210924T170645_20210924T170710_028843_037130_4AB3_117",2021-09-24 17:06:45,"117",35.1343383789062,60.9614247789107,0.0907449871301651,6891,0.385192066431046,2.33548526730869,42974,-19.8135101762721,-20.6788371857203,1.40310279112549,-13.9168196923948,-14.7379346092904,0.71270615832633,2021-09-24 19:07:30,"me",0.000250091111611631,0.1631424875,0.000498417862376251,0.2241316625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2419","M1","S1B_IW_GRDH_1SDV_20210928T052621_20210928T052646_028894_0372C3_6F3D_168",2021-09-28 05:26:21,"168",38.7220878601074,17.309221344177,0.0907449871301651,6891,0.385192066431046,2.64763337242251,42974,-17.6280442943093,-14.735225394663,1.95777780849653,-9.25912924842054,-7.52650547509211,0.510783192893552,2021-09-28 07:22:30,"me",0.000237123704906475,0.1246825,0.000294831806471321,0.1920416625,1841,46.713248173735,10.6413979399156,24.1559391021729
"2426","M1","S1B_IW_GRDH_1SDV_20200601T170620_20200601T170645_021843_029753_51AB_117",2020-06-01 17:06:20,"117",35.8940467834473,61.6245696933083,0.251401245594025,7160,0.483716905117035,2.31110538845103,42971,-20.7053156562523,-20.0891032757516,1.36841302746025,-12.311322123591,-14.680584642662,0.730773516425797,2020-06-01 19:07:30,"me",0.000213703310155526,0.0582125,1.46688585956809e-05,0.06476249875,1841,46.713248173735,10.6413979399156,24.1559391021729
"2436","M1","S1B_IW_GRDH_1SDV_20200606T171430_20200606T171455_021916_02997C_82AB_15",2020-06-06 17:14:30,"15",44.9653663635254,70.6704529166699,0.251401245594025,7160,0.483716905117035,2.33988623991844,42971,-19.3429605557932,-20.7818989036807,1.40947343259384,-12.8893813393878,-14.744441734837,0.709484816723155,2020-06-06 19:07:30,"me",0.000356182961612226,0.168254175,0.000227698632999065,0.06680915875,1841,46.713248173735,10.6413979399156,24.1559391021729
"2440","M1","S1A_IW_GRDH_1SDV_20220925T170721_20220925T170746_045164_0565E1_2009_117",2022-09-25 17:07:21,"117",35.6827812194824,61.4254936548227,0.0199527367949486,6057,0.316292524337769,2.36363945516065,43991,-18.7785861645495,-21.0272599046121,1.44444906265612,-12.8521271762015,-14.5572872372157,0.69230547885237,2022-09-25 19:07:30,"me",0.00247740271108351,0.08312416375,1.67171622143233e-05,0.09048999375,1841,46.713248173735,10.6413979399156,24.1559391021729
"2454","M1","S1B_IW_GRDH_1SDV_20210917T171441_20210917T171506_028741_036E0B_F3B5_15",2021-09-17 17:14:41,"15",44.9692535400391,70.6743221957301,0.0907449871301651,6891,0.385192066431046,2.29197725179247,42974,-19.2949789480407,-21.0584143944815,1.34188918396887,-10.3718680211275,-15.6931098678339,0.745218019451001,2021-09-17 19:07:30,"me",0.000633603739955596,0.184869175,0.00123482703704955,0.2654325,1841,46.713248173735,10.6413979399156,24.1559391021729
"2458","M1","S1A_IW_GRDH_1SDV_20220906T171542_20220906T171607_044887_055C8B_F03E_15",2022-09-06 17:15:42,"15",44.2557182312012,70.0595253779589,0.0196088310331106,6075,0.324677884578705,2.35032114831388,42536,-21.1579421976025,-21.2706116725269,1.42471435935039,-13.4802034667673,-14.9297376929825,0.701895080538081,2022-09-06 19:22:30,"me",1.28480746195123e-05,0.0545466675,0.000314533291217205,0.05618916375,1841,46.713248173735,10.6413979399156,24.1559391021729
"2479","M2","S1A_IW_GRDH_1SDV_20210930T170715_20210930T170740_039914_04B91E_1F83_117",2021-09-30 17:07:15,"117",35.9390449523926,30.4266952604667,0.135867565870285,6529,0.341345965862274,2.63711675349564,41927,-21.5537366819273,-16.794705115837,1.93495426718287,-9.7710550014044,-8.67963930759394,0.516808080149573,2021-09-30 19:07:30,"pa",0.000505982629395519,0.2336124875,0.000284088490992315,0.251879175,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2486","M2","S1B_IW_GRDH_1SDV_20210824T171440_20210824T171505_028391_036337_F1B4_15",2021-08-24 17:14:40,"15",45.1665496826172,39.6523341243963,0.110282480716705,7369,0.35765129327774,2.58940034117836,42074,-20.9691166081485,-16.9942594674094,1.83567344922048,-10.8106143450796,-9.25777919521906,0.544759200185986,2021-08-24 19:07:30,"pa",0.00210899853264868,0.157205825,0.000308266480268525,0.1687475,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2493","M2","S1A_IW_GRDH_1SDV_20200713T170705_20200713T170730_033439_03DFF1_FCBE_117",2020-07-13 17:07:05,"117",35.9370269775391,30.4262043004816,0.242026165127754,7517,0.475483506917953,2.61171855729638,44834,-18.2834101979089,-14.871533224452,1.88126015155124,-10.2322397403051,-7.9050912826646,0.531558593411668,2020-07-13 19:07:30,"pa",0.000376372558349535,0.1237716625,0.00017738721165051,0.11097165,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2494","M2","S1B_IW_GRDH_1SDV_20210904T052620_20210904T052645_028544_036806_070F_168",2021-09-04 05:26:20,"168",38.484317779541,43.6573400965661,0.135867565870285,7005,0.341345965862274,2.38546802115764,41927,-23.8021665514847,-21.8419978226785,1.47749815576156,-17.9601536299373,-14.7830965050649,0.676819795747604,2021-09-04 07:22:30,"pa",5.54642742157759e-06,0.1249925,7.12920302097277e-06,0.1443966625,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2504","M2","S1A_IW_GRDH_1SDV_20220719T052703_20220719T052728_044165_054588_EA39_168",2022-07-19 05:27:03,"168",38.1561088562012,43.305835806822,0.194710910320282,7667,0.42209056019783,2.34613888234353,45674,-23.8317028727118,-20.7598427566688,1.4185827681033,-18.8811036758452,-14.6342132609051,0.70492890685331,2022-07-19 07:22:30,"pa",1.46938062145731e-05,0.01379666625,7.12785769759521e-06,0.04569999875,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2509","M2","S1B_IW_GRDH_1SDV_20200805T171433_20200805T171458_022791_02B417_ACA5_15",2020-08-05 17:14:33,"15",45.1673049926758,39.6531027648346,0.242026165127754,7671,0.475483506917953,2.5172875516112,44834,-19.0186303782806,-16.9018298108629,1.69775842534177,-14.4112996300822,-9.95537972810264,0.589011949564434,2020-08-05 19:07:30,"pa",0.000490460215184244,0.2047683375,0.000244566705770483,0.185260825,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2510","M2","S1A_IW_GRDH_1SDV_20210817T052658_20210817T052723_039265_04A2DC_0E10_168",2021-08-17 05:26:58,"168",38.1757278442383,43.3275029752657,0.22371880710125,7369,0.48186007142067,2.38481815808496,43852,-23.7808482090885,-21.1954169230509,1.47650134257168,-12.7692396374108,-14.3551626483007,0.677276729229558,2021-08-17 07:22:30,"pa",0.000346532987246526,0.1889633375,0.000711617183904778,0.246958325,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2515","M2","S1A_IW_GRDH_1SDV_20200923T170709_20200923T170734_034489_040367_08AE_117",2020-09-23 17:07:09,"117",35.9433975219727,30.4324641405921,0.149039253592491,7101,0.382519572973251,2.74524738041881,42809,-21.7341425136144,-15.2966879297472,2.18787937763789,-11.4989660094923,-6.99155908049284,0.457063588706446,2020-09-23 19:07:30,"pa",0.000745227780614765,0.312533325,0.000163584163025812,0.2568833125,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2519","M2","S1A_IW_GRDH_1SDV_20220918T171541_20220918T171606_045062_056267_F750_15",2022-09-18 17:15:41,"15",44.437442779541,38.8633859182197,0.103266790509224,6633,0.352515637874603,2.50632379329744,40325,-22.1857300622001,-17.84325107055,1.67795656250722,-13.3930368571585,-10.6339171521154,0.595962983991547,2022-09-18 19:22:30,"pa",1.74410845010097e-05,0.12388,5.03642092306284e-06,0.1662966625,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2520","M2","S1B_IW_GRDH_1SDV_20200917T170626_20200917T170651_023418_02C7BE_ACD0_117",2020-09-17 17:06:26,"117",35.9580268859863,30.4536758179428,0.149039253592491,7101,0.382519572973251,2.59481182397014,42809,-20.5528826854592,-15.1359649129218,1.84659383578176,-11.2077094998688,-8.19669416177489,0.541537603247034,2020-09-17 19:07:30,"pa",5.31865567735699e-05,0.1567850125,5.02699853647194e-06,0.157293325,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2526","M2","S1A_IW_GRDH_1SDV_20200725T170706_20200725T170731_033614_03E551_164E_117",2020-07-25 17:07:06,"117",35.9391021728516,30.4282905205227,0.242026165127754,7517,0.475483506917953,2.68206993945629,44834,-18.2389044210739,-15.6336954272342,2.03506242080084,-10.5169702876702,-7.68216997544579,0.491385418834711,2020-07-25 19:07:30,"pa",0.000946753048205137,0.176825,0.000374297215506226,0.1142691625,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2530","M2","S1A_IW_GRDH_1SDV_20210910T052659_20210910T052724_039615_04AEE1_7FB5_168",2021-09-10 05:26:59,"168",38.1743431091309,43.3261374054871,0.135867565870285,7005,0.341345965862274,2.40292287975845,41927,-21.6730967378253,-21.7199998989891,1.50457535788567,-15.316696964613,-14.4359667896671,0.664639358048019,2021-09-10 07:22:30,"pa",1.2802566706947e-05,0.1384775,3.58130064162562e-06,0.17040335,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2534","M2","S1B_IW_GRDH_1SDV_20200910T171435_20200910T171500_023316_02C47B_DECF_15",2020-09-10 17:14:35,"15",45.174877166748,39.6606443734737,0.149039253592491,7101,0.382519572973251,2.52878282827436,42809,-21.4383918309692,-16.8261290794378,1.71883721647176,-13.3895591745526,-9.78925108101662,0.581788659459381,2020-09-10 19:07:30,"pa",0,0.2237,0.00034259449061537,0.204243325,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2546","M2","S1A_IW_GRDH_1SDV_20220626T171537_20220626T171602_043837_053BBA_4EEE_15",2022-06-26 17:15:37,"15",44.4378967285156,38.8638918743309,0.295402884483337,7667,0.498237639665604,2.48015714498515,43904,-17.9674535858614,-16.0676473891805,1.63185104091628,-12.92409276005,-9.84627088276304,0.612801030808857,2022-06-26 19:22:30,"pa",0.000436591234124421,0.1520175,0.000446415530123809,0.1835966625,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2551","M2","S1B_IW_GRDH_1SDV_20200922T171435_20200922T171500_023491_02C9F9_8CB3_15",2020-09-22 17:14:35,"15",45.1726417541504,39.65840432527,0.149039253592491,7101,0.382519572973251,2.576281811632,42809,-20.6114071169482,-16.760011074564,1.80954477696542,-11.7244361987307,-9.26200406196651,0.552625175530049,2020-09-22 19:07:30,"pa",0.000782401756498179,0.27468,0.000257728755186537,0.2052716625,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2552","M2","S1A_IW_GRDH_1SDV_20220625T052701_20220625T052726_043815_053B13_FB9F_168",2022-06-25 05:27:01,"168",38.1491241455078,43.2993382174918,0.295402884483337,7660,0.498237639665604,2.4116178804002,43904,-23.8894864469867,-20.7779195522253,1.51828571389851,-14.7136165410571,-13.6851182633299,0.658637561327173,2022-06-25 07:22:30,"pa",0.000800930005413356,0.210750825,0.000556759986760138,0.2515275,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2560","M2","S1A_IW_GRDH_1SDV_20220825T171541_20220825T171606_044712_05569A_1342_15",2022-08-25 17:15:41,"15",44.4338455200195,38.8598604755567,0.113410286605358,7584,0.346261471509933,2.40847406175206,42645,-18.9307860519995,-16.0811276256153,1.51331122155851,-12.4612195369156,-10.6264510541683,0.660802606730247,2022-08-25 19:22:30,"pa",0.000350674029009033,0.0558108325,1.36881596383786e-05,0.10783165,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2564","M2","S1A_IW_GRDH_1SDV_20220703T170717_20220703T170742_043939_053EC1_C54A_117",2022-07-03 17:07:17,"117",35.9349517822266,30.4226489747312,0.194710910320282,7667,0.42209056019783,2.57366454717451,45674,-21.1099421519955,-14.2432694452028,1.80438938264925,-12.3600237137729,-7.89367837239791,0.554204103402434,2022-07-03 19:07:30,"pa",0.000829394544984472,0.1412041625,0.000637207922866849,0.1735366625,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2566","M2","S1A_IW_GRDH_1SDV_20210922T052700_20210922T052725_039790_04B4CC_43CF_168",2021-09-22 05:27:00,"168",38.1751174926758,43.3270007838366,0.135867565870285,6494,0.341345965862274,2.39455530879964,41927,-24.0423508359003,-22.062181937766,1.49152152168461,-15.4331628087868,-14.7917288601023,0.670456299464283,2021-09-22 07:22:30,"pa",0.00032197633897096,0.219315,0,0.2335,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2570","M2","S1A_IW_GRDH_1SDV_20220707T052702_20220707T052727_043990_054042_D257_168",2022-07-07 05:27:02,"168",38.1553497314453,43.305106817286,0.194710910320282,7667,0.42209056019783,2.38158790443528,45674,-21.3262410300875,-20.9173337216204,1.4715583941581,-18.0196877460422,-14.2144095706018,0.679551694292167,2022-07-07 07:22:30,"pa",0.000294553632031343,0.189796675,1.12229038768256e-05,0.219062475,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2573","M2","S1A_IW_GRDH_1SDV_20220715T170718_20220715T170743_044114_0543FE_CAB1_117",2022-07-15 17:07:18,"117",35.9324340820312,30.420139087755,0.194710910320282,7667,0.42209056019783,2.65894880274489,45674,-20.1499591070188,-14.2443724717858,1.98273474434629,-11.3121639424796,-7.18420480218205,0.504353899507472,2022-07-15 19:07:30,"pa",0.000396468742165489,0.026719165,1.32131490244717e-05,0.0564249975,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2578","M2","S1B_IW_GRDH_1SDV_20200921T052615_20200921T052640_023469_02C94E_5B6B_168",2020-09-21 05:26:15,"168",38.4814376831055,43.6530404811688,0.149039253592491,7101,0.382519572973251,2.3751927550314,42809,-21.5274016611414,-20.9346649330202,1.46183048013015,-14.4818060396155,-14.3208567734586,0.684073846860114,2020-09-21 07:22:30,"pa",0.000125971150325325,0.209488325,0.000337465249004569,0.16174585,2188,46.7110922170531,10.6915239327695,5.70091581344604
"2579","M2","S1B_IW_GRDH_1SDV_20200804T052612_20200804T052637_022769_02B36C_5A3C_168",2020-08-04 05:26:12,"168",38.4773635864258,43.64923818883,0.242026165127754,7671,0.475483506917953,2.38536593030892,44834,-21.2598217867705,-20.095013478317,1.47734150733318,-16.4814008043849,-13.6021450548638,0.676891561657364,2020-08-04 07:22:30,"pa",0.00439199353090777,0.3114399875,0.000563440846812822,0.217863325,2188,46.7110922170531,10.6915239327695,5.70091581344604
